date,datatype,station,attributes,value
2016-01-01T00:00:00,PRCP,GHCND:CA007022579,",,C,",6
2016-01-01T00:00:00,TAVG,GHCND:CA007022579,",,C,",-20
2016-01-02T00:00:00,PRCP,GHCND:CA007022579,",,C,",7
2016-01-02T00:00:00,TAVG,GHCND:CA007022579,",,C,",-30
2016-01-03T00:00:00,PRCP,GHCND:CA007022579,",,C,",64
2016-01-03T00:00:00,TAVG,GHCND:CA007022579,",,C,",-78
2016-01-04T00:00:00,PRCP,GHCND:CA007022579,",,C,",4
2016-01-04T00:00:00,TAVG,GHCND:CA007022579,",,C,",-173
2016-01-05T00:00:00,PRCP,GHCND:CA007022579,",,C,",3
2016-01-05T00:00:00,TAVG,GHCND:CA007022579,",,C,",-166
2016-01-06T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-01-06T00:00:00,TAVG,GHCND:CA007022579,",,C,",-56
2016-01-07T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-01-07T00:00:00,TAVG,GHCND:CA007022579,",,C,",-20
2016-01-08T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-01-08T00:00:00,TAVG,GHCND:CA007022579,",,C,",-7
2016-01-09T00:00:00,PRCP,GHCND:CA007022579,",,C,",7
2016-01-09T00:00:00,TAVG,GHCND:CA007022579,",,C,",24
2016-01-10T00:00:00,PRCP,GHCND:CA007022579,",,C,",43
2016-01-10T00:00:00,TAVG,GHCND:CA007022579,",,C,",50
2016-01-11T00:00:00,PRCP,GHCND:CA007022579,",,C,",4
2016-01-11T00:00:00,TAVG,GHCND:CA007022579,",,C,",-59
2016-01-12T00:00:00,PRCP,GHCND:CA007022579,",,C,",31
2016-01-12T00:00:00,TAVG,GHCND:CA007022579,",,C,",-90
2016-01-13T00:00:00,PRCP,GHCND:CA007022579,",,C,",13
2016-01-13T00:00:00,TAVG,GHCND:CA007022579,",,C,",-109
2016-01-14T00:00:00,PRCP,GHCND:CA007022579,",,C,",11
2016-01-14T00:00:00,TAVG,GHCND:CA007022579,",,C,",-112
2016-01-15T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-01-15T00:00:00,TAVG,GHCND:CA007022579,",,C,",-56
2016-01-16T00:00:00,PRCP,GHCND:CA007022579,",,C,",19
2016-01-16T00:00:00,TAVG,GHCND:CA007022579,",,C,",-6
2016-01-17T00:00:00,PRCP,GHCND:CA007022579,",,C,",5
2016-01-17T00:00:00,TAVG,GHCND:CA007022579,",,C,",-61
2016-01-18T00:00:00,PRCP,GHCND:CA007022579,",,C,",79
2016-01-18T00:00:00,TAVG,GHCND:CA007022579,",,C,",-107
2016-01-19T00:00:00,PRCP,GHCND:CA007022579,",,C,",58
2016-01-19T00:00:00,TAVG,GHCND:CA007022579,",,C,",-137
2016-01-20T00:00:00,PRCP,GHCND:CA007022579,",,C,",11
2016-01-20T00:00:00,TAVG,GHCND:CA007022579,",,C,",-90
2016-01-21T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-01-21T00:00:00,TAVG,GHCND:CA007022579,",,C,",-125
2016-01-22T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-01-22T00:00:00,TAVG,GHCND:CA007022579,",,C,",-95
2016-01-23T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-01-23T00:00:00,TAVG,GHCND:CA007022579,",,C,",-131
2016-01-24T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-01-24T00:00:00,TAVG,GHCND:CA007022579,",,C,",-134
2016-01-25T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-01-25T00:00:00,TAVG,GHCND:CA007022579,",,C,",-44
2016-01-26T00:00:00,PRCP,GHCND:CA007022579,",,C,",21
2016-01-26T00:00:00,TAVG,GHCND:CA007022579,",,C,",15
2016-01-27T00:00:00,PRCP,GHCND:CA007022579,",,C,",8
2016-01-27T00:00:00,TAVG,GHCND:CA007022579,",,C,",-37
2016-01-28T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-01-28T00:00:00,TAVG,GHCND:CA007022579,",,C,",-36
2016-01-29T00:00:00,PRCP,GHCND:CA007022579,",,C,",24
2016-01-29T00:00:00,TAVG,GHCND:CA007022579,",,C,",-33
2016-01-30T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-01-30T00:00:00,TAVG,GHCND:CA007022579,",,C,",-33
2016-01-31T00:00:00,PRCP,GHCND:CA007022579,",,C,",6
2016-01-31T00:00:00,TAVG,GHCND:CA007022579,",,C,",47
2016-02-01T00:00:00,PRCP,GHCND:CA007022579,",,C,",16
2016-02-01T00:00:00,TAVG,GHCND:CA007022579,",,C,",51
2016-02-02T00:00:00,PRCP,GHCND:CA007022579,",,C,",4
2016-02-02T00:00:00,TAVG,GHCND:CA007022579,",,C,",-33
2016-02-03T00:00:00,PRCP,GHCND:CA007022579,",,C,",133
2016-02-03T00:00:00,TAVG,GHCND:CA007022579,",,C,",41
2016-02-04T00:00:00,PRCP,GHCND:CA007022579,",,C,",30
2016-02-04T00:00:00,TAVG,GHCND:CA007022579,",,C,",44
2016-02-05T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-02-05T00:00:00,TAVG,GHCND:CA007022579,",,C,",-45
2016-02-06T00:00:00,PRCP,GHCND:CA007022579,",,C,",8
2016-02-06T00:00:00,TAVG,GHCND:CA007022579,",,C,",-37
2016-02-07T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-02-07T00:00:00,TAVG,GHCND:CA007022579,",,C,",-27
2016-02-08T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-02-08T00:00:00,TAVG,GHCND:CA007022579,",,C,",-53
2016-02-09T00:00:00,PRCP,GHCND:CA007022579,",,C,",17
2016-02-09T00:00:00,TAVG,GHCND:CA007022579,",,C,",-64
2016-02-10T00:00:00,PRCP,GHCND:CA007022579,",,C,",47
2016-02-10T00:00:00,TAVG,GHCND:CA007022579,",,C,",-60
2016-02-11T00:00:00,PRCP,GHCND:CA007022579,",,C,",25
2016-02-11T00:00:00,TAVG,GHCND:CA007022579,",,C,",-140
2016-02-12T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-02-12T00:00:00,TAVG,GHCND:CA007022579,",,C,",-148
2016-02-13T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-02-13T00:00:00,TAVG,GHCND:CA007022579,",,C,",-185
2016-02-14T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-02-14T00:00:00,TAVG,GHCND:CA007022579,",,C,",-255
2016-02-15T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-02-15T00:00:00,TAVG,GHCND:CA007022579,",,C,",-137
2016-02-16T00:00:00,PRCP,GHCND:CA007022579,",,C,",172
2016-02-16T00:00:00,TAVG,GHCND:CA007022579,",,C,",26
2016-02-17T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-02-17T00:00:00,TAVG,GHCND:CA007022579,",,C,",-47
2016-02-18T00:00:00,PRCP,GHCND:CA007022579,",,C,",7
2016-02-18T00:00:00,TAVG,GHCND:CA007022579,",,C,",-120
2016-02-19T00:00:00,PRCP,GHCND:CA007022579,",,C,",28
2016-02-19T00:00:00,TAVG,GHCND:CA007022579,",,C,",-55
2016-02-20T00:00:00,PRCP,GHCND:CA007022579,",,C,",86
2016-02-20T00:00:00,TAVG,GHCND:CA007022579,",,C,",15
2016-02-21T00:00:00,PRCP,GHCND:CA007022579,",,C,",24
2016-02-21T00:00:00,TAVG,GHCND:CA007022579,",,C,",-37
2016-02-22T00:00:00,PRCP,GHCND:CA007022579,",,C,",3
2016-02-22T00:00:00,TAVG,GHCND:CA007022579,",,C,",-114
2016-02-23T00:00:00,TAVG,GHCND:CA007022579,",,C,",-64
2016-02-24T00:00:00,PRCP,GHCND:CA007022579,",,C,",420
2016-02-24T00:00:00,TAVG,GHCND:CA007022579,",,C,",20
2016-02-25T00:00:00,PRCP,GHCND:CA007022579,",,C,",137
2016-02-25T00:00:00,TAVG,GHCND:CA007022579,",,C,",26
2016-02-26T00:00:00,PRCP,GHCND:CA007022579,",,C,",5
2016-02-26T00:00:00,TAVG,GHCND:CA007022579,",,C,",-93
2016-02-27T00:00:00,PRCP,GHCND:CA007022579,",,C,",41
2016-02-27T00:00:00,TAVG,GHCND:CA007022579,",,C,",-74
2016-02-28T00:00:00,PRCP,GHCND:CA007022579,",,C,",60
2016-02-28T00:00:00,TAVG,GHCND:CA007022579,",,C,",-31
2016-02-29T00:00:00,PRCP,GHCND:CA007022579,",,C,",75
2016-02-29T00:00:00,TAVG,GHCND:CA007022579,",,C,",-14
2016-03-01T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-01T00:00:00,TAVG,GHCND:CA007022579,",,C,",-75
2016-03-02T00:00:00,PRCP,GHCND:CA007022579,",,C,",43
2016-03-02T00:00:00,TAVG,GHCND:CA007022579,",,C,",-62
2016-03-03T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-03T00:00:00,TAVG,GHCND:CA007022579,",,C,",-154
2016-03-04T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-04T00:00:00,TAVG,GHCND:CA007022579,",,C,",-104
2016-03-05T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-05T00:00:00,TAVG,GHCND:CA007022579,",,C,",-81
2016-03-06T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-06T00:00:00,TAVG,GHCND:CA007022579,",,C,",-30
2016-03-07T00:00:00,PRCP,GHCND:CA007022579,",,C,",33
2016-03-07T00:00:00,TAVG,GHCND:CA007022579,",,C,",5
2016-03-08T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-08T00:00:00,TAVG,GHCND:CA007022579,",,C,",42
2016-03-09T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-09T00:00:00,TAVG,GHCND:CA007022579,",,C,",125
2016-03-10T00:00:00,PRCP,GHCND:CA007022579,",,C,",12
2016-03-10T00:00:00,TAVG,GHCND:CA007022579,",,C,",63
2016-03-11T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2016-03-11T00:00:00,TAVG,GHCND:CA007022579,",,C,",4
2016-03-12T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-12T00:00:00,TAVG,GHCND:CA007022579,",,C,",55
2016-03-13T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-13T00:00:00,TAVG,GHCND:CA007022579,",,C,",33
2016-03-14T00:00:00,PRCP,GHCND:CA007022579,",,C,",53
2016-03-14T00:00:00,TAVG,GHCND:CA007022579,",,C,",21
2016-03-15T00:00:00,PRCP,GHCND:CA007022579,",,C,",21
2016-03-15T00:00:00,TAVG,GHCND:CA007022579,",,C,",63
2016-03-16T00:00:00,PRCP,GHCND:CA007022579,",,C,",59
2016-03-16T00:00:00,TAVG,GHCND:CA007022579,",,C,",69
2016-03-17T00:00:00,PRCP,GHCND:CA007022579,",,C,",51
2016-03-17T00:00:00,TAVG,GHCND:CA007022579,",,C,",69
2016-03-18T00:00:00,PRCP,GHCND:CA007022579,",,C,",16
2016-03-18T00:00:00,TAVG,GHCND:CA007022579,",,C,",-18
2016-03-19T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-19T00:00:00,TAVG,GHCND:CA007022579,",,C,",-63
2016-03-20T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-20T00:00:00,TAVG,GHCND:CA007022579,",,C,",-47
2016-03-21T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2016-03-21T00:00:00,TAVG,GHCND:CA007022579,",,C,",-15
2016-03-22T00:00:00,PRCP,GHCND:CA007022579,",,C,",43
2016-03-22T00:00:00,TAVG,GHCND:CA007022579,",,C,",-15
2016-03-23T00:00:00,PRCP,GHCND:CA007022579,",,C,",35
2016-03-23T00:00:00,TAVG,GHCND:CA007022579,",,C,",-16
2016-03-24T00:00:00,PRCP,GHCND:CA007022579,",,C,",26
2016-03-24T00:00:00,TAVG,GHCND:CA007022579,",,C,",-23
2016-03-25T00:00:00,PRCP,GHCND:CA007022579,",,C,",131
2016-03-25T00:00:00,TAVG,GHCND:CA007022579,",,C,",17
2016-03-26T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
