date,datatype,station,attributes,value
2020-01-01T00:00:00,PRCP,GHCND:CA007022579,",,C,",17
2020-01-01T00:00:00,TAVG,GHCND:CA007022579,",,C,",-12
2020-01-02T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2020-01-02T00:00:00,TAVG,GHCND:CA007022579,",,C,",4
2020-01-03T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2020-01-03T00:00:00,TAVG,GHCND:CA007022579,",,C,",35
2020-01-04T00:00:00,PRCP,GHCND:CA007022579,",,C,",30
2020-01-04T00:00:00,TAVG,GHCND:CA007022579,",,C,",-8
2020-01-05T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2020-01-05T00:00:00,TAVG,GHCND:CA007022579,",,C,",-72
2020-01-06T00:00:00,PRCP,GHCND:CA007022579,",,C,",40
2020-01-06T00:00:00,TAVG,GHCND:CA007022579,",,C,",-65
2020-01-07T00:00:00,PRCP,GHCND:CA007022579,",,C,",7
2020-01-07T00:00:00,TAVG,GHCND:CA007022579,",,C,",-38
2020-01-08T00:00:00,PRCP,GHCND:CA007022579,",,C,",28
2020-01-08T00:00:00,TAVG,GHCND:CA007022579,",,C,",-65
2020-01-09T00:00:00,TAVG,GHCND:CA007022579,",,C,",-117
2020-01-10T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2020-01-10T00:00:00,TAVG,GHCND:CA007022579,",,C,",-12
2020-01-11T00:00:00,PRCP,GHCND:CA007022579,",,C,",355
2020-01-11T00:00:00,TAVG,GHCND:CA007022579,",,C,",65
2020-01-12T00:00:00,PRCP,GHCND:CA007022579,",,C,",174
2020-01-12T00:00:00,TAVG,GHCND:CA007022579,",,C,",-45
2020-01-13T00:00:00,PRCP,GHCND:CA007022579,",,C,",20
2020-01-13T00:00:00,TAVG,GHCND:CA007022579,",,C,",-71
2020-01-14T00:00:00,PRCP,GHCND:CA007022579,",,C,",34
2020-01-14T00:00:00,TAVG,GHCND:CA007022579,",,C,",-37
2020-01-15T00:00:00,PRCP,GHCND:CA007022579,",,C,",11
2020-01-15T00:00:00,TAVG,GHCND:CA007022579,",,C,",-22
2020-01-16T00:00:00,PRCP,GHCND:CA007022579,",,C,",56
2020-01-16T00:00:00,TAVG,GHCND:CA007022579,",,C,",-85
2020-01-17T00:00:00,PRCP,GHCND:CA007022579,",,C,",2
2020-01-17T00:00:00,TAVG,GHCND:CA007022579,",,C,",-183
2020-01-18T00:00:00,PRCP,GHCND:CA007022579,",,C,",77
2020-01-18T00:00:00,TAVG,GHCND:CA007022579,",,C,",-152
2020-01-19T00:00:00,PRCP,GHCND:CA007022579,",,C,",79
2020-01-19T00:00:00,TAVG,GHCND:CA007022579,",,C,",-94
