date,datatype,station,attributes,value
2000-01-27T00:00:00,PRCP,GHCND:CA007022579,",,C,",22
2000-01-28T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-01-29T00:00:00,PRCP,GHCND:CA007022579,",,C,",12
2000-01-30T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-01-31T00:00:00,PRCP,GHCND:CA007022579,",,C,",40
2000-02-01T00:00:00,PRCP,GHCND:CA007022579,",,C,",71
2000-02-02T00:00:00,PRCP,GHCND:CA007022579,",,C,",14
2000-02-03T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-04T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-05T00:00:00,PRCP,GHCND:CA007022579,",,C,",54
2000-02-06T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-07T00:00:00,PRCP,GHCND:CA007022579,",,C,",28
2000-02-08T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-09T00:00:00,PRCP,GHCND:CA007022579,",,C,",34
2000-02-10T00:00:00,PRCP,GHCND:CA007022579,",,C,",30
2000-02-11T00:00:00,PRCP,GHCND:CA007022579,",,C,",94
2000-02-12T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-13T00:00:00,PRCP,GHCND:CA007022579,",,C,",48
2000-02-14T00:00:00,PRCP,GHCND:CA007022579,",,C,",288
2000-02-15T00:00:00,PRCP,GHCND:CA007022579,",,C,",14
2000-02-16T00:00:00,PRCP,GHCND:CA007022579,",,C,",70
2000-02-17T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-18T00:00:00,PRCP,GHCND:CA007022579,",,C,",26
2000-02-19T00:00:00,PRCP,GHCND:CA007022579,",,C,",20
2000-02-20T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-21T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-22T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-23T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2000-02-24T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-25T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-02-27T00:00:00,PRCP,GHCND:CA007022579,",,C,",40
2000-02-28T00:00:00,PRCP,GHCND:CA007022579,",,C,",88
2000-02-29T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-01T00:00:00,PRCP,GHCND:CA007022579,",,C,",22
2000-03-02T00:00:00,PRCP,GHCND:CA007022579,",,C,",42
2000-03-03T00:00:00,PRCP,GHCND:CA007022579,",,C,",26
2000-03-04T00:00:00,PRCP,GHCND:CA007022579,",,C,",11
2000-03-05T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2000-03-06T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-07T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-08T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-09T00:00:00,PRCP,GHCND:CA007022579,",,C,",42
2000-03-10T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-11T00:00:00,PRCP,GHCND:CA007022579,",,C,",62
2000-03-12T00:00:00,PRCP,GHCND:CA007022579,",,C,",116
2000-03-13T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-14T00:00:00,PRCP,GHCND:CA007022579,",,C,",22
2000-03-15T00:00:00,PRCP,GHCND:CA007022579,",,C,",93
2000-03-16T00:00:00,PRCP,GHCND:CA007022579,",,C,",31
2000-03-17T00:00:00,PRCP,GHCND:CA007022579,",,C,",11
2000-03-18T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2000-03-19T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-20T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-21T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-22T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-23T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-24T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-25T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-26T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-03-27T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2000-03-28T00:00:00,PRCP,GHCND:CA007022579,",,C,",38
2000-03-29T00:00:00,PRCP,GHCND:CA007022579,",,C,",12
2000-03-30T00:00:00,PRCP,GHCND:CA007022579,",,C,",22
2000-03-31T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-01T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-02T00:00:00,PRCP,GHCND:CA007022579,",,C,",41
2000-04-03T00:00:00,PRCP,GHCND:CA007022579,",,C,",80
2000-04-04T00:00:00,PRCP,GHCND:CA007022579,",,C,",184
2000-04-05T00:00:00,PRCP,GHCND:CA007022579,",,C,",23
2000-04-06T00:00:00,PRCP,GHCND:CA007022579,",,C,",31
2000-04-07T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2000-04-08T00:00:00,PRCP,GHCND:CA007022579,",,C,",206
2000-04-09T00:00:00,PRCP,GHCND:CA007022579,",,C,",188
2000-04-10T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-11T00:00:00,PRCP,GHCND:CA007022579,",,C,",69
2000-04-12T00:00:00,PRCP,GHCND:CA007022579,",,C,",26
2000-04-13T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-14T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-15T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2000-04-16T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-17T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-18T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-19T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-20T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-21T00:00:00,PRCP,GHCND:CA007022579,",,C,",112
2000-04-22T00:00:00,PRCP,GHCND:CA007022579,",,C,",50
2000-04-23T00:00:00,PRCP,GHCND:CA007022579,",,C,",64
2000-04-25T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-26T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-27T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-04-28T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-05T00:00:00,PRCP,GHCND:CA007022579,",,C,",16
2000-05-06T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-07T00:00:00,PRCP,GHCND:CA007022579,",,C,",20
2000-05-08T00:00:00,PRCP,GHCND:CA007022579,",,C,",14
2000-05-09T00:00:00,PRCP,GHCND:CA007022579,",,C,",188
2000-05-10T00:00:00,PRCP,GHCND:CA007022579,",,C,",183
2000-05-11T00:00:00,PRCP,GHCND:CA007022579,",,C,",38
2000-05-12T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2000-05-13T00:00:00,PRCP,GHCND:CA007022579,",,C,",146
2000-05-14T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-15T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-16T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2000-05-17T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-18T00:00:00,PRCP,GHCND:CA007022579,",,C,",164
2000-05-19T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-20T00:00:00,PRCP,GHCND:CA007022579,",,C,",11
2000-05-21T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-22T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-25T00:00:00,PRCP,GHCND:CA007022579,",,C,",14
2000-05-26T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-27T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-28T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-29T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
2000-05-30T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-05-31T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-06-01T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-06-02T00:00:00,PRCP,GHCND:CA007022579,",,C,",12
2000-06-03T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-06-04T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-06-05T00:00:00,PRCP,GHCND:CA007022579,",,C,",0
2000-06-06T00:00:00,PRCP,GHCND:CA007022579,",,C,",22
2000-06-07T00:00:00,PRCP,GHCND:CA007022579,",,C,",10
